timestamp,frame_number,x1,y1,x2,y2,center_x,center_y,court_relative_x,court_relative_y,court_position_x_meters,court_position_y_meters,prev_x,prev_y,distance_pixels,distance_meters,speed_ms,speed_kmh,estimated_height_meters,distance_to_net_meters,court_region
2024-01-01 00:00:04.732860,142,818.998046875,261.1754150390625,833.388671875,278.0817565917969,826.193359375,269.6285858154297,0.6147272019159227,0.35665156853892815,6.743557405017672,8.474041268484934,822.0869750976562,265.0818328857422,6.126610321934782,0.05000663335686351,1.5001990007059054,5.40071640254126,1.7866968629221436,3.4059587315150672,far_service_area
2024-01-01 00:00:04.799520,144,848.5960693359375,283.93353271484375,859.0440673828125,294.8636169433594,853.820068359375,289.39857482910156,0.6352827889578683,0.38280234765754173,6.969052194867816,9.095383780343193,826.193359375,269.6285858154297,33.97186357720243,0.2772852257752311,8.318556773256933,29.94680438372496,1.7343953046849165,2.784616219656808,far_service_area
2024-01-01 00:00:04.832850,145,849.5936889648438,284.4496154785156,865.7283935546875,300.1978759765625,857.6610412597656,292.32374572753906,0.6381406556992304,0.38667162133272365,7.000402993020558,9.187317722865515,853.820068359375,289.39857482910156,4.828011765375145,0.039407209126611116,1.1822162737983335,4.255978585674001,1.7266567573345526,2.6926822771344856,far_service_area
2024-01-01 00:00:04.966170,149,897.6185913085938,327.3121032714844,916.5943603515625,345.4366760253906,907.1064758300781,336.3743896484375,0.6749304135640463,0.44493966884713954,7.403986636797588,10.571766531808036,857.6610412597656,292.32374572753906,66.22167492364446,0.5405147127324254,16.21544138197276,58.375588975101934,1.610120662305721,1.3082334681919647,far_service_area
2024-01-01 00:00:04.999500,150,914.6467895507812,342.0978698730469,931.3423461914062,362.0213928222656,922.9945678710938,352.05963134765625,0.6867519106183734,0.46568734305245535,7.533668459483557,11.06473127092634,907.1064758300781,336.3743896484375,22.326179159603075,0.18223079269408166,5.46692378082245,19.68092561096082,1.5686253138950894,0.8152687290736615,net_area
2024-01-01 00:00:05.032830,151,921.3578491210938,352.1183166503906,936.4614868164062,366.5717468261719,928.90966796875,359.34503173828125,0.6911530267624628,0.47532411605592756,7.581948703584217,11.29370099748884,922.9945678710938,352.05963134765625,9.384320327919966,0.07659672172416818,2.2979016517250455,8.272445946210164,1.5493517678881448,0.5862990025111614,net_area
2024-01-01 00:00:05.366130,161,1053.1806640625,523.0081176757812,1069.8839111328125,538.5922241210938,1061.5322875976562,530.8001708984375,0.7898305711292085,0.7021166281725364,8.664441365287418,16.682291085379465,928.90966796875,359.34503173828125,216.76167553712554,1.7692526641683537,53.077579925050614,191.07928773018222,0.9042332563450728,4.802291085379464,near_court
2024-01-01 00:00:05.399460,162,1066.0489501953125,547.6144409179688,1084.830810546875,565.301513671875,1075.4398803710938,556.4579772949219,0.8001784824189686,0.7360555255223834,8.777957952136086,17.48867928641183,1061.5322875976562,530.8001708984375,29.184656342524327,0.23821107148622908,7.146332144586872,25.72679572051274,0.9721110510447668,5.60867928641183,near_court
2024-01-01 00:00:05.432790,163,1077.94580078125,561.962646484375,1094.7454833984375,579.6013793945312,1086.3456420898438,570.7820129394531,0.8082928884597051,0.7550026626183243,8.866972986402965,17.938863263811385,1075.4398803710938,556.4579772949219,18.003156273608102,0.14694540500110184,4.408362150033056,15.870103740119001,1.0100053252366485,6.058863263811384,near_court
2024-01-01 00:00:05.466120,164,1090.476318359375,586.4163208007812,1111.0042724609375,604.899169921875,1100.7402954101562,595.6577453613281,0.8190031959896996,0.7879070705837674,8.984465060007006,18.720671997070315,1086.3456420898438,570.7820129394531,28.740356778173556,0.2345846085242291,7.037538255726873,25.335137720616743,1.0758141411675348,6.840671997070315,near_court
2024-01-01 00:00:05.499450,165,1111.5274658203125,619.2596435546875,1127.21875,635.7590942382812,1119.3731079101562,627.5093688964844,0.8328668957664853,0.8300388477466725,9.136549846558344,19.72172302246094,1100.7402954101562,595.6577453613281,36.90132278774673,0.3011960647184387,9.03588194155316,32.52917498959138,1.160077695493345,7.841723022460938,near_court
